OrderID,OrderDate,CustomerID,CustomerName,Segment,Country,Region,Category,Product,Quantity,UnitPrice,Discount,ShippingCost,PaymentMethod,OrderStatus
ORD-103098,2023-06-29,CUST-00755,Fatima Martinez,Consumer,France,Europe,Electronics,Headphones,1,189.73,0.1,10.5,PayPal,Completed
ORD-106426,2024-05-18,CUST-00418,Ana Williams,Consumer,Spain,Europe,Electronics,Headphones,1,190.78,0.0,11.2,Credit Card,Completed
ORD-103090,2024-06-28,CUST-00840,James Jones,Consumer,United States,North America,Home & Kitchen,Blender,1,77.99,0.0,2.54,Credit Card,Completed
ORD-101188,2024-08-05,CUST-00388,Wei Muller,Small Business,United States,North America,Electronics,Laptop Stand,2,37.63,0.0,4.64,Credit Card,Completed
ORD-104448,2024-09-23,CUST-00420,Patricia Costa,,Mexico,South America,Beauty,Sunscreen SPF50,1,29.06,0.0,11.03,Credit Card,Completed
ORD-103920,2024-03-28,CUST-00785,Ana Jones,Consumer,Germany,Europe,Sports & Outdoors,Camping Tent,2,145.34,0.0,7.4,PayPal,Completed
ORD-101596,2024-03-21,CUST-00281,Tom Smith,Small Business,France,Europe,Office,Notebook Set,2,33.81,0.0,10.58,PayPal,Completed
ORD-104093,2023-09-27,CUST-00584,Patricia Rodriguez,Small Business,United States,North America,Sports & Outdoors,Resistance Bands,1,93.74,0.0,11.06,Gift Card,Completed
ORD-100043,2024-07-16,CUST-00404,David Rodriguez,Small Business, singapore ,Asia,Apparel,Running Shoes,1,25.03,0.1,17.34,PayPal,Completed
ORD-106990,2024-03-07,CUST-00589,Jennifer Williams,Consumer,Mexico,South America,Home & Kitchen,Blender,1,17.02,0.0,23.16,Debit Card,Completed
ORD-103348,2023-09-22,CUST-00750,Elizabeth Silva,Consumer,United Kingdom,Europe,Home & Kitchen,Blender,1,80.27,0.0,6.83,PayPal,Returned
ORD-106421,2024-09-29,CUST-00010,Liam Smith,Consumer,India,Asia,Office,Standing Desk Mat,4,28.07,0.1,9.26,Credit Card,Completed
ORD-105169,2024-04-20,CUST-00177,Sofia Khan,Consumer,India,Asia,Office,Wireless Mouse,1,29.73,0.0,20.01,Credit Card,Completed
ORD-101274,2024-11-04,CUST-00554,Linda Smith,Consumer,Spain,Europe,Beauty,Hair Dryer,1,54.18,0.05,23.97,Debit Card,Completed
ORD-102183,2024-07-02,CUST-00766,Yuki Smith,Small Business,United States,North America,Beauty,Shampoo,1,16.65,0.0,2.01,Bank Transfer,Completed
ORD-100575,2024-09-05,CUST-00023,Robert Zhang,,United States,North America,Sports & Outdoors,Camping Tent,1,84.42,0.1,3.31,Credit Card,Completed
ORD-101921,2024-10-21,CUST-00626,Olivia Khan,Consumer, united kingdom ,Europe,Beauty,Sunscreen SPF50,2,21.7,0.05,23.47,PayPal,Completed
ORD-106569,2024-09-06,CUST-00047,Liam Khan,Consumer,Germany,Europe,Beauty,Face Serum,2,40.46,0.1,8.12,Debit Card,Completed
ORD-100857,2024-01-08,CUST-00354,Noah Tanaka,Enterprise,Spain,Europe,Sports & Outdoors,Resistance Bands,1,79.83,0.15,21.25,Bank Transfer,Completed
ORD-101809,2024-05-02,CUST-00040,Liam Tanaka,Consumer,Spain,Europe,Electronics,USB-C Cable,1,127.68,0.0,17.63,PayPal,Completed
ORD-102621,2024-11-03,CUST-00740,Olivia Dubois,Enterprise,United Kingdom,Europe,Sports & Outdoors,Yoga Mat,1,135.72,0.0,9.46,Credit Card,Completed
ORD-104915,2024-05-30,CUST-00759,Emma Rossi,Consumer,France,Europe,Home & Kitchen,Throw Pillow,1,15.79,0.0,4.97,Debit Card,Completed
ORD-101847,2024-04-17,CUST-00678,Lucas Kumar,Consumer,Germany,Europe,Sports & Outdoors,Resistance Bands,2,91.85,0.0,20.0,Debit Card,Completed
ORD-104972,2024-11-30,CUST-00465,Ines Williams,Consumer,Singapore,Asia,Apparel,T-Shirt,1,9.05,0.0,24.06,Debit Card,Completed
ORD-104035,2023-10-22,CUST-00468,Grace Johnson,Enterprise,United Kingdom,Europe,Sports & Outdoors,Resistance Bands,3,29.29,0.0,18.72,Credit Card,Completed
ORD-104200,2023-06-29,CUST-00740,Olivia Dubois,Enterprise,United Kingdom,Europe,Apparel,Running Shoes,1,26.6,0.0,4.27,Gift Card,Cancelled
ORD-105492,2024-04-18,CUST-00752,David Zhang,Enterprise,FRANCE,Europe,Apparel,Denim Jacket,1,58.19,0.1,13.49,Bank Transfer,Returned
ORD-102459,2024-10-29,CUST-00677,Chen Kumar,Consumer,United States,North America,Home & Kitchen,Storage Bin,1,32.5,0.05,5.73,Bank Transfer,Completed
ORD-104890,2024-02-23,CUST-00241,Hiro Kumar,Consumer,UNITED STATES,North America,Apparel,Running Shoes,1,30.98,0.1,12.23,Credit Card,Completed
ORD-104701,2024-11-03,CUST-00588,Fatima Brown,Consumer,United States,North America,Beauty,Hair Dryer,1,33.36,0.0,5.55,Credit Card,Completed
ORD-100989,2023-06-01,CUST-00498,Fatima Costa,Small Business,Japan,Asia,Home & Kitchen,Cutting Board,2,13.59,0.0,17.87,PayPal,Completed
ORD-105330,2024-10-18,CUST-00334,David Garcia,Consumer,Germany,Europe,Electronics,USB-C Cable,1,105.32,0.0,7.13,PayPal,Completed
ORD-106291,2024-04-15,CUST-00259,Liam Smith,Small Business,Spain,Europe,Beauty,Hair Dryer,1,37.78,0.15,9.13,Credit Card,Returned
ORD-101434,2024-10-13,CUST-00624,Yuki Costa,Consumer,Germany,Europe,Home & Kitchen,Blender,2,56.66,0.1,4.64,Credit Card,Returned
ORD-104481,2024-08-18,CUST-00524,Liam Martinez,Consumer,France,Europe,Beauty,Lip Balm,1,49.21,0.2,20.1,Credit Card,Completed
ORD-104990,2024-07-04,CUST-00061,Chen Rossi,Enterprise,France,Europe,Home & Kitchen,Throw Pillow,1,64.83,0.0,5.1,Credit Card,Returned
ORD-104153,2024-05-13,CUST-00301,Mary Martinez,Consumer, united states ,North America,Sports & Outdoors,Resistance Bands,3,170.89,0.0,18.74,Debit Card,Completed
ORD-100712,2024-01-01,CUST-00373,Tom Williams,Small Business,Canada,North America,Apparel,T-Shirt,4,35.03,0.0,10.56,Debit Card,Completed
ORD-102373,2023-08-23,CUST-00549,Jennifer Brown,Consumer,United Kingdom,Europe,Electronics,Smartphone Case,-1,55.59,0.1,23.27,Credit Card,Completed
ORD-103851,2024-04-21,CUST-00391,Ahmed Davis,Small Business,Canada,North America,Apparel,Running Shoes,1,37.54,0.0,22.02,PayPal,Completed
ORD-104452,2023-11-30,CUST-00441,Linda Martinez,,United States,North America,Office,Desk Organizer,1,6.29,0.0,21.64,PayPal,Completed
ORD-103566,2023-10-22,CUST-00063,Ahmed Davis,Consumer,India,Asia,Electronics,USB-C Cable,2,212.03,0.0,21.39,Credit Card,Completed
ORD-101019,2024-02-03,CUST-00839,Carlos Jones,,United States,North America,Sports & Outdoors,Yoga Mat,1,157.86,0.05,15.28,Bank Transfer,Completed
ORD-103888,2024-07-29,CUST-00320,Elizabeth Kumar,Consumer,France,Europe,Office,Wireless Mouse,1,28.29,0.0,9.48,PayPal,Returned
ORD-103297,2024-03-28,CUST-00578,Raj Johnson,Small Business,CANADA,North America,Sports & Outdoors,Resistance Bands,2,93.97,0.0,21.16,Debit Card,Completed
ORD-102964,2024-08-29,CUST-00021,Sofia Muller,Consumer,France,Europe,Office,Notebook Set,5,10.42,0.0,21.38,PayPal,Returned
ORD-104404,2024-11-04,CUST-00129,John Davis,Enterprise, india ,Asia,Apparel,Running Shoes,1,13.0,0.0,6.32,PayPal,Completed
ORD-103462,2024-07-31,CUST-00111,Jennifer Tanaka,Consumer, india ,Asia,Office,Standing Desk Mat,2,32.59,0.0,2.19,Credit Card,Completed
ORD-104910,2024-03-21,CUST-00085,David Martinez,Consumer,Canada,North America,Office,Notebook Set,4,65.19,0.0,18.23,PayPal,Completed
ORD-104138,2024-10-27,CUST-00265,Mia Miller,Consumer,United States,North America,Apparel,T-Shirt,1,36.24,0.0,12.48,Credit Card,Completed
ORD-106828,2024-09-28,CUST-00776,Priya Nakamura,Consumer,United States,North America,Sports & Outdoors,Yoga Mat,1,10.73,0.15,2.07,Bank Transfer,Completed
ORD-105421,2024-02-14,CUST-00020,Emma Zhang,Consumer,United States,North America,Sports & Outdoors,Camping Tent,1,119.6,0.0,4.66,Credit Card,Completed
ORD-101682,2024-10-16,CUST-00123,Ines Khan,Small Business,United Kingdom,Europe,Apparel,Denim Jacket,3,43.01,0.0,12.33,Credit Card,Completed
ORD-104979,2024-05-24,CUST-00171,Mary Johnson,Small Business,United States,North America,Electronics,Smartphone Case,1,84.17,0.0,13.78,Bank Transfer,Completed
ORD-101970,2023-01-31,CUST-00464,,Enterprise, singapore ,Asia,Electronics,Laptop Stand,1,174.61,0.0,6.23,Credit Card,Completed
ORD-104795,2024-04-01,CUST-00216,Linda Rossi,Consumer,France,Europe,Home & Kitchen,Cutting Board,1,23.03,0.0,6.37,Debit Card,Completed
ORD-105621,2023-10-25,CUST-00224,Hiro Rodriguez,Consumer,France,Europe,Office,Standing Desk Mat,1,67.71,0.2,14.08,Credit Card,Completed
ORD-102052,2024-06-04,CUST-00800,Priya Brown,Consumer,France,Europe,Office,Standing Desk Mat,1,61.34,0.1,8.9,PayPal,Completed
ORD-104312,2024-01-26,CUST-00016,Sofia Costa,Consumer,United Kingdom,Europe,Office,Pen Pack,2,63.78,0.05,15.82,Debit Card,Completed
ORD-102147,2023-09-07,CUST-00483,Wei Dubois,Consumer,SPAIN,Europe,Sports & Outdoors,Resistance Bands,1,138.32,0.0,20.38,Bank Transfer,Completed
ORD-102323,2024-06-06,CUST-00670,David Williams,Consumer,India,Asia,Beauty,Sunscreen SPF50,1,13.62,0.05,6.99,Credit Card,Completed
ORD-102697,2023-10-18,CUST-00146,Sofia Jones,Consumer,Germany,Europe,Home & Kitchen,Throw Pillow,1,24.49,0.0,7.42,PayPal,Completed
ORD-102483,2023-05-21,CUST-00578,Raj Johnson,Small Business,Canada,North America,Electronics,Smartphone Case,2,166.99,0.1,9.29,PayPal,Completed
ORD-101371,2024-08-11,CUST-00227,Wei Williams,Consumer,United States,North America,Electronics,Headphones,2,36.86,0.0,14.92,Debit Card,Completed
ORD-101567,2024-02-07,CUST-00086,Grace Tanaka,Small Business,United States,North America,Beauty,Sunscreen SPF50,2,20.92,0.2,8.78,Debit Card,Completed
ORD-103597,2024-03-01,CUST-00225,Jennifer Nakamura,Small Business,SPAIN,Europe,Electronics,Headphones,1,95.25,0.0,3.53,Debit Card,Completed
ORD-103772,2024-04-13,CUST-00823,Raj Costa,Consumer,Spain,Europe,Electronics,USB-C Cable,1,88.86,0.0,3.83,Debit Card,Completed
ORD-104030,2023-06-19,CUST-00760,Carlos Jones,Small Business,Italy,Europe,Beauty,Lip Balm,2,56.82,0.0,4.74,Bank Transfer,Completed
ORD-104355,2024-11-07,CUST-00110,Noah Kumar,Small Business,United Kingdom,Europe,Office,Pen Pack,1,58.38,0.0,3.72,Debit Card,Completed
ORD-101517,2024-05-25,CUST-00507,Fatima Brown,Consumer,United Kingdom,Europe,Apparel,Denim Jacket,1,28.86,0.0,7.68,PayPal,Completed
ORD-103994,2024-10-28,CUST-00682,David Dubois,Enterprise,United States,North America,Beauty,Face Serum,2,14.4,0.1,14.97,Credit Card,Completed
ORD-106989,2024-05-28,CUST-00152,Ahmed Brown,Consumer,United States,North America,Beauty,Hair Dryer,1,27.23,0.2,9.8,Debit Card,Returned
ORD-102187,2023-12-21,CUST-00136,Mary Rossi,Consumer, singapore ,Asia,Electronics,Smartphone Case,1,161.95,0.15,19.42,Credit Card,Completed
ORD-103309,2023-09-16,CUST-00622,Patricia Kumar,Small Business,Australia,Oceania,Electronics,Bluetooth Speaker,1,210.19,0.0,17.44,Credit Card,Completed
ORD-103732,2023-10-08,CUST-00720,Ana Garcia,Consumer,United States,North America,Apparel,Denim Jacket,2,68.54,0.0,10.47,PayPal,Completed
ORD-105252,2024-11-27,CUST-00451,Raj Khan,Small Business,United Kingdom,Europe,Home & Kitchen,Cutting Board,1,22.07,0.05,14.04,Credit Card,Completed
ORD-101038,2024-01-13,CUST-00491,Carlos Dubois,Consumer,United States,North America,Home & Kitchen,Throw Pillow,1,146.87,0.05,2.27,PayPal,Completed
ORD-102438,2024-02-07,CUST-00011,Ines Tanaka,Enterprise,United Kingdom,Europe,Home & Kitchen,Cutting Board,1,128.13,0.2,3.93,PayPal,Completed
ORD-103000,2024-08-31,CUST-00703,Ahmed Tanaka,Enterprise,United Kingdom,Europe,Sports & Outdoors,Water Bottle,2,178.67,0.0,15.84,Credit Card,Completed
ORD-101511,2024-02-12,CUST-00767,Raj Smith,Small Business,Brazil,South America,Electronics,Bluetooth Speaker,2,219.03,0.0,4.1,Credit Card,Completed
ORD-100412,2024-09-06,CUST-00203,Sofia Rossi,Consumer,India,Asia,Electronics,Smartphone Case,1,103.03,0.15,23.15,PayPal,Completed
ORD-105658,2024-04-01,CUST-00324,Tom Jones,Consumer,United States,North America,Home & Kitchen,Throw Pillow,1,44.38,0.0,2.05,Credit Card,Completed
ORD-105467,2024-02-07,CUST-00612,Olivia Brown,Consumer,United States,North America,Sports & Outdoors,Resistance Bands,1,19.57,0.0,4.15,Credit Card,Completed
ORD-104076,2024-03-25,CUST-00668,Mary Rodriguez,Enterprise,Italy,Europe,Home & Kitchen,Storage Bin,1,71.68,0.15,22.35,Credit Card,Completed
ORD-101302,2024-05-09,CUST-00613,Olivia Smith,Consumer,India,Asia,Apparel,Baseball Cap,1,24.61,0.0,16.28,Debit Card,Completed
ORD-103260,2024-06-25,CUST-00798,Wei Khan,Consumer,United States,North America,Electronics,Laptop Stand,2,215.22,0.0,13.81,Debit Card,Returned
ORD-105393,2024-10-10,CUST-00211,Linda Dubois,Small Business, united states ,North America,Home & Kitchen,Storage Bin,1,31.9,0.0,21.64,PayPal,Completed
ORD-101318,2024-10-16,CUST-00298,James Nakamura,,United States,North America,Sports & Outdoors,Resistance Bands,1,63.14,0.0,18.03,Credit Card,Completed
ORD-103317,2024-05-12,CUST-00494,Emma Martinez,Consumer,United States,North America,Beauty,Hair Dryer,3,6.66,0.0,9.49,PayPal,Returned
ORD-100778,2024-06-04,CUST-00418,Ana Williams,Consumer,Spain,Europe,Home & Kitchen,Blender,2,104.43,0.0,5.4,Bank Transfer,Completed
ORD-105797,2024-03-21,CUST-00062,Liam Miller,Small Business,Italy,Europe,Apparel,Baseball Cap,3,50.2,0.0,9.04,Credit Card,Completed
ORD-106164,2024-07-01,CUST-00687,James Williams,Consumer,Brazil,South America,Electronics,Headphones,1,54.81,0.0,10.42,Debit Card,Completed
ORD-104672,2023-12-28,CUST-00022,Robert Khan,Small Business,France,Europe,Sports & Outdoors,Water Bottle,1,115.07,0.0,12.73,Debit Card,Completed
ORD-104855,2023-10-02,CUST-00816,Chen Zhang,Consumer,United Kingdom,Europe,Electronics,Laptop Stand,-1,203.74,0.0,14.05,Gift Card,Completed
ORD-102368,2023-03-14,CUST-00333,David Silva,Consumer,Mexico,South America,Home & Kitchen,Blender,1,75.86,0.05,24.8,Credit Card,Completed
ORD-102477,2024-07-04,CUST-00283,Mia Davis,Small Business,United States,North America,Electronics,Headphones,1,185.65,0.0,12.89,Credit Card,Completed
ORD-104891,2024-05-03,CUST-00118,Jennifer Brown,Consumer,France,Europe,Electronics,Laptop Stand,1,152.2,0.0,11.53,Gift Card,Completed
ORD-104170,2024-10-22,CUST-00603,,Consumer,United Kingdom,Europe,Electronics,Bluetooth Speaker,1,65.02,0.0,13.58,Credit Card,Completed
ORD-100026,2024-06-26,CUST-00512,,Consumer,Germany,Europe,Apparel,Running Shoes,1,29.3,0.0,4.38,PayPal,Completed
ORD-103393,2023-11-18,CUST-00461,John Rodriguez,Consumer,France,Europe,Beauty,Lip Balm,2,12.79,0.0,8.13,Gift Card,Completed
ORD-101409,2024-04-21,CUST-00576,Liam Johnson,Consumer,Australia,Oceania,Apparel,Wool Socks,1,33.83,0.05,5.03,Debit Card,Completed
ORD-105223,2023-11-30,CUST-00014,Noah Muller,Consumer,Singapore,Asia,Beauty,Hair Dryer,1,10.77,0.0,7.24,PayPal,Completed
ORD-101140,2023-08-05,CUST-00151,James Smith,Enterprise,India,Asia,Electronics,Laptop Stand,1,145.33,0.15,23.18,Bank Transfer,Completed
ORD-100506,2024-04-10,CUST-00031,Tom Brown,Small Business,Germany,Europe,Home & Kitchen,Cutting Board,1,42.89,0.0,7.89,PayPal,Completed
ORD-101561,2024-07-20,CUST-00684,Hiro Miller,Enterprise,United States,North America,Home & Kitchen,Throw Pillow,1,41.4,0.0,9.58,Credit Card,Completed
ORD-105446,2023-12-01,CUST-00371,Tom Brown,Consumer,Spain,Europe,Home & Kitchen,Cutting Board,1,98.92,0.0,21.63,PayPal,Completed
ORD-101121,2024-07-28,CUST-00603,Lucas Johnson,Consumer,United Kingdom,Europe,Office,Desk Organizer,1,32.99,0.0,2.22,Debit Card,Completed
ORD-106755,2024-06-26,CUST-00721,Mia Rodriguez,Consumer,United Kingdom,Europe,Sports & Outdoors,Water Bottle,1,36.88,0.0,12.06,Credit Card,Completed
ORD-104683,2024-01-07,CUST-00619,Liam Costa,Enterprise,Canada,North America,Beauty,Face Serum,1,42.31,0.0,16.45,Credit Card,Cancelled
ORD-100602,2023-09-11,CUST-00272,Olivia Zhang,Consumer,Australia,Oceania,Home & Kitchen,Throw Pillow,2,106.76,0.0,20.73,PayPal,Completed
ORD-104708,2023-10-03,CUST-00694,Jennifer Smith,Consumer,United States,North America,Electronics,Laptop Stand,1,185.68,0.0,22.87,Debit Card,Completed
ORD-103942,2023-10-29,CUST-00435,Ana Khan,Consumer, singapore ,Asia,Home & Kitchen,Storage Bin,1,86.98,0.05,5.72,Bank Transfer,Completed
ORD-105186,2024-05-08,CUST-00643,Patricia Davis,Small Business,United States,North America,Home & Kitchen,Throw Pillow,1,43.23,0.2,,Gift Card,Returned
ORD-102738,2023-09-22,CUST-00397,Chen Williams,Small Business,Germany,Europe,Sports & Outdoors,Hiking Backpack,1,130.48,0.0,12.53,Credit Card,Completed
ORD-103852,2024-10-19,CUST-00549,Jennifer Brown,Consumer,United Kingdom,Europe,Office,Desk Organizer,1,48.32,0.0,15.69,Debit Card,Cancelled
ORD-102614,2023-11-30,CUST-00230,Raj Nakamura,Small Business,France,Europe,Sports & Outdoors,Hiking Backpack,2,156.42,0.0,14.9,Debit Card,Completed
ORD-100349,2024-05-29,CUST-00734,Robert Muller,Consumer, brazil ,South America,Apparel,T-Shirt,1,9.25,0.0,19.69,Gift Card,Completed
ORD-104982,2024-06-27,CUST-00803,Emma Zhang,Consumer,UNITED KINGDOM,Europe,Apparel,Denim Jacket,1,44.83,0.0,5.41,Gift Card,Cancelled
ORD-106987,2023-08-30,CUST-00467,Raj Zhang,Consumer,Germany,Europe,Electronics,Bluetooth Speaker,3,33.37,0.2,5.36,Credit Card,Completed
ORD-106420,2024-04-08,CUST-00722,Chen Rodriguez,Small Business,Canada,North America,Home & Kitchen,Cutting Board,1,20.23,0.0,14.03,Credit Card,Completed
ORD-104879,2024-04-12,CUST-00211,Linda Dubois,Small Business,United States,North America,Electronics,Laptop Stand,4,149.03,0.0,7.71,Credit Card,Completed
ORD-106595,2023-08-27,CUST-00828,Grace Jones,Consumer,United Kingdom,Europe,Sports & Outdoors,Water Bottle,5,145.86,0.0,3.11,Debit Card,Completed
ORD-105727,2023-09-06,CUST-00510,Hiro Martinez,Consumer, canada ,North America,Home & Kitchen,Cutting Board,2,106.61,0.0,9.43,PayPal,Completed
ORD-100630,2024-07-03,CUST-00116,Grace Khan,Enterprise,Canada,North America,Apparel,Baseball Cap,1,27.44,0.1,15.2,Credit Card,Completed
ORD-106759,2024-07-11,CUST-00256,Robert Smith,Consumer,United States,North America,Home & Kitchen,Cutting Board,1,98.08,0.0,18.54,Credit Card,Returned
ORD-102549,2023-05-11,CUST-00001,Robert Khan,Consumer,Australia,Oceania,Electronics,Headphones,2,51.59,0.0,9.0,PayPal,Completed
ORD-105520,2024-05-31,CUST-00580,David Jones,Consumer,Japan,Asia,Beauty,Shampoo,1,13.19,0.0,22.94,Gift Card,Completed
ORD-100409,2023-09-15,CUST-00235,Jennifer Brown,Small Business,UNITED KINGDOM,Europe,Apparel,Denim Jacket,1,17.3,0.0,12.4,PayPal,Returned
ORD-103392,2023-04-10,CUST-00651,Emma Nakamura,,India,Asia,Electronics,Headphones,5,143.28,0.2,19.15,Debit Card,Completed
ORD-100165,2024-07-01,CUST-00371,Tom Brown,Consumer,Spain,Europe,Apparel,Wool Socks,1,82.23,0.0,16.73,PayPal,Completed
ORD-106752,2024-08-27,CUST-00283,Mia Davis,Small Business,United States,North America,Apparel,Wool Socks,1,56.36,0.1,3.87,Credit Card,Completed
ORD-102337,2024-09-07,CUST-00665,Chen Miller,Consumer,Germany,Europe,Apparel,T-Shirt,1,16.06,0.0,2.31,Credit Card,Completed
ORD-104050,2024-04-12,CUST-00473,Elizabeth Kumar,Consumer,Australia,Oceania,Apparel,Running Shoes,1,71.0,0.1,18.92,PayPal,Completed
ORD-102427,2023-11-12,CUST-00210,Mia Johnson,Consumer,Japan,Asia,Home & Kitchen,Storage Bin,1,102.35,0.0,8.52,Credit Card,Completed
ORD-101088,2023-07-18,CUST-00131,Raj Silva,Consumer,France,Europe,Apparel,Running Shoes,1,15.62,0.05,16.27,PayPal,Returned
ORD-105282,2024-07-21,CUST-00691,Carlos Rossi,Consumer,CANADA,North America,Beauty,Face Serum,1,14.05,0.0,10.67,Bank Transfer,Completed
ORD-103771,2024-03-16,CUST-00800,Priya Brown,Consumer,France,Europe,Apparel,Baseball Cap,3,10.53,0.2,7.41,PayPal,Completed
ORD-104391,2024-01-21,CUST-00104,Mary Williams,Consumer,United Kingdom,Europe,Sports & Outdoors,Hiking Backpack,1,116.66,0.1,21.43,Credit Card,Completed
ORD-105062,2024-06-28,CUST-00384,Michael Rossi,,Australia,Oceania,Office,Desk Organizer,1,61.09,0.0,12.41,Credit Card,Cancelled
ORD-102915,2024-03-07,CUST-00293,Lucas Davis,Consumer,Spain,Europe,Electronics,Bluetooth Speaker,1,170.51,0.0,17.32,PayPal,Completed
ORD-102861,2023-03-22,CUST-00577,Ana Smith,Consumer,Brazil,South America,Beauty,Face Serum,1,35.04,0.1,5.65,PayPal,Returned
ORD-102364,2024-05-10,CUST-00561,Grace Tanaka,Small Business,India,Asia,Sports & Outdoors,Water Bottle,1,110.49,0.0,3.04,Bank Transfer,Completed
ORD-104625,2024-01-25,CUST-00767,Raj Smith,Small Business,Brazil,South America,Apparel,Running Shoes,2,13.85,0.05,22.23,Debit Card,Completed
ORD-103882,2024-01-13,CUST-00774,Lucas Dubois,Consumer,United States,North America,Electronics,Laptop Stand,1,103.26,0.0,11.24,Debit Card,Returned
ORD-104124,2024-09-17,CUST-00006,Sofia Jones,Consumer,United States,North America,Home & Kitchen,Storage Bin,2,149.66,0.0,4.94,Credit Card,Completed
ORD-105748,2023-12-04,CUST-00013,Sofia Williams,Consumer,Canada,North America,Sports & Outdoors,Resistance Bands,1,167.45,0.0,18.22,Credit Card,Completed
ORD-100275,2024-04-14,CUST-00729,Ines Kumar,Consumer,Japan,Asia,Apparel,Denim Jacket,3,43.87,0.1,22.22,PayPal,Completed
ORD-101073,2024-08-08,CUST-00481,Mary Jones,Consumer,United States,North America,Sports & Outdoors,Camping Tent,1,137.74,0.15,13.95,PayPal,Completed
ORD-105171,2024-06-08,CUST-00556,Lucas Rossi,Small Business,Canada,North America,Electronics,Laptop Stand,1,33.84,0.1,23.43,PayPal,Returned
ORD-105612,2024-02-20,CUST-00006,Sofia Jones,Consumer,United States,North America,Electronics,Headphones,1,22.04,0.1,22.5,Credit Card,Completed
ORD-100676,2024-01-06,CUST-00698,Patricia Rossi,Consumer,United States,North America,Office,Notebook Set,2,31.14,0.0,13.89,Credit Card,Completed
ORD-106287,2024-10-12,CUST-00528,John Miller,Consumer,Canada,North America,Home & Kitchen,Storage Bin,2,50.47,0.2,8.68,Credit Card,Returned
